Ameaça de aborto,O200
Outras hemorragias do início da gravidez,O208
Hemorragia do início da gravidez,O209
Hiperêmese gravídica leve,O210
Hiperêmese gravídica com distúrbio metabólico,O211
Vômitos tardios da gravidez,O212
Outras formas de vômitos complicando a gravidez,O218
Vômitos da gravidez,O219
Varizes dos membros inferiores na gravidez,O220
Varizes genitais na gravidez,O221
Tromboflebite superficial na gravidez,O222
Flebotrombose profunda na gravidez,O223
Hemorróidas na gravidez,O224
Trombose venosa cerebral na gravidez,O225
Outras complicações venosas na gravidez,O228
Complicações venosas na gravidez,O229
Infecções do rim na gravidez,O230
Infecções da bexiga na gravidez,O231
Infecções da uretra na gravidez,O232
Infecções de outras partes do trato urinário na gravidez,O233
Infecção não especificada do trato urinário na gravidez,O234
Infecções do trato genital na gravidez,O235
Outras infecções e as não especificadas do trato urinário na gravidez,O239
Diabetes mellitus pré-existente,O240
Diabetes mellitus pré-existente,O241
Diabetes mellitus pré-existente,O242
Diabetes mellitus pré-existente,O243
Diabetes mellitus que surge durante a gravidez,O244
Diabetes mellitus na gravidez,O249
Desnutrição na gravidez,O25
Ganho excessivo de peso na gravidez,O260
Ganho de peso insuficiente na gravidez,O261
Assistência à gravidez por motivo de abortamento habitual,O262
Retenção de dispositivo intra-uterino contraceptivo (DIU) na gravidez,O263
Herpes gestacional,O264
Síndrome da hipotensão materna,O265
Transtornos do fígado na gravidez,O266
Subluxação da sínfise (púbica) na gravidez,O267
Outras afecções especificadas,O268
Afecções ligadas a gravidez,O269
 Achados hematológicos anormais do rastreamento [ screening ] antenatal da mãe,O280
 Achados bioquímicos anormais do rastreamento [ screening ] antenatal da mãe,O281
 Achados citológicos anormais do rastreamento [ screening ] antenatal da mãe,O282
 Achados ultrassonográficos anormais do rastreamento [ screening ] antenatal da mãe,O283
 Achados radiológicos anormais do rastreamento [ screening ] antenatal da mãe,O284
 Achados cromossômicos e genéticos anormais do rastreamento [ screening ] antenatal da mãe,O285
 Outros achados anormais do rastreamento [ screening ] antenatal da mãe,O288
 Achados anormais do rastreamento [ screening ] antenatal da mãe,O289
Complicações pulmonares de anestesia administrada durante a gravidez,O290
Complicações cardíacas de anestesia administrada durante a gravidez,O291
Complicações relativas ao sistema nervoso central devidas a anestesia administrada durante a gravidez,O292
Reação tóxica causada por anestesia local administrada durante a gravidez,O293
Cefaléia causada por anestesia raquidiana ou peridural administradas durante a gravidez,O294
Outras complicações de anestesia raquidiana ou peridural administradas durante a gravidez,O295
Falha ou dificuldade na entubação durante a gravidez,O296
Outras complicações de anestesia durante a gravidez,O298
Complicações de anestesia durante a gravidez,O299
Gravidez dupla,O300
Gravidez trigemelar,O301
Gravidez quadrigemelar,O302
Outras gestações múltiplas,O308
Gestação múltipla,O309
Feto papiráceo,O310
Continuação da gravidez após aborto de um ou mais fetos,O311
Continuação da gravidez após a morte intra-uterina de um ou mais fetos,O312
Outras complicações específicas de gestação múltipla,O318
Assistência prestada à mãe por posição fetal instável,O320
Assistência prestada à mãe por apresentação pélvica,O321
Assistência prestada à mãe por posição fetal transversa e oblíqua,O322
Assistência prestada à mãe por apresentação de face,O323
Assistência prestada à mãe por polo cefálico alto em gestação a termo,O324
Assistência prestada à mãe por gestação múltipla com apresentação anormal de um ou mais fetos,O325
Assistência prestada à mãe por apresentação composta,O326
Assistência prestada à mãe por outras formas de apresentação anormal do feto,O328
Assistência prestada à mãe por apresentação anormal do feto,O329
Assistência prestada à mãe por uma desproporção devida à deformidade da pelve óssea materna,O330
Assistência prestada à mãe por uma desproporção devida à contração geral da pelve,O331
Assistência prestada à mãe por uma desproporção devida à contração do estreito superior da pelve,O332
Assistência prestada à mãe por uma desproporção devida à contração do estreito inferior da pelve,O333
Assistência prestada à mãe por uma desproporção de origem mista,O334
Assistência prestada à mãe por uma desproporção devida a feto excepcionalmente grande,O335
Assistência prestada à mãe por uma desproporção devida a feto hidrocefálico,O336
Assistência prestada à mãe por uma desproporção devida a outras deformidades fetais,O337
Assistência prestada à mãe por uma desproporção de outra origem,O338
Assistência prestada à mãe por uma desproporção,O339
Assistência à mãe por malformação congênita do útero,O340
Assistência prestada à mãe por tumor do corpo do útero,O341
Assistência prestada à mãe por cicatriz uterina devida a uma cirurgia anterior,O342
Assistência prestada à mãe por incompetência cervical,O343
Assistência prestada à mãe por outras anormalidades do colo do útero,O344
Assistência prestada à mãe por outras anormalidades do útero gravídico,O345
Assistência prestada à mãe por anormalidade da vagina,O346
Assistência prestada à mãe por anormalidade da vulva e do períneo,O347
Assistência prestada à mãe por outras anormalidades dos órgãos pélvicos,O348
Assistência prestada à mãe por anormalidade de órgãos pélvicos,O349
Assistência prestada à mãe por malformação do sistema nervoso central do feto (suspeitada),O350
Assistência prestada à mãe por anormalidade cromossômica (suspeitada) do feto,O351
Assistência prestada à mãe por doença hereditária (suspeitada) do feto,O352
Assistência prestada à mãe por lesão fetal (suspeitada) causada por doença viral materna,O353
Assistência prestada à mãe por lesão (suspeitada) causada ao feto por alcoolismo materno,O354
Assistência prestada à mãe por lesão fetal (suspeitada) causada por drogas,O355
Assistência prestada à mãe por lesão fetal (suspeitada) causada por radiação,O356
Assistência prestada à mãe por lesão fetal (suspeitada) causada por outros procedimentos médicos,O357
Assistência prestada à mãe por outras anormalidades ou lesões fetais (suspeitadas),O358
Assistência prestada à mãe por lesão ou anormalidade fetais (suspeitadas),O359
Assistência prestada à mãe por isoimunização Rh,O360
Assistência prestada à mãe por outros tipos de isoimunização,O361
Assistência prestada à mãe por hidropsia fetal,O362
Assistência prestada à mãe por sinais de hipóxia fetal,O363
Assistência prestada à mãe por morte intra-uterina,O364
Assistência prestada à mãe por insuficiência de crescimento fetal,O365
Assistência prestada à mãe por crescimento fetal excessivo,O366
Assistência prestada à mãe por feto viável em gravidez abdominal,O367
Assistência prestada à mãe por outros problemas fetais especificados,O368
Assistência prestada à mãe por problema fetal não especificado,O369
Polihidrâmnio,O40
Oligohidrâmnio,O410
Infecção do saco amniótico e das membranas,O411
Outros transtornos especificados do líquido amniótico e das membranas,O418
Transtornos do líquido amniótico e das membranas não especificados,O419
Ruptura prematura de membranas,O420
Ruptura prematura de membranas,O421
Ruptura prematura de membranas,O422
Ruptura prematura de membranas,O429
Síndromes de transfusão placentária,O430
Malformação da placenta,O431
Outros transtornos da placenta,O438
Transtorno da placenta,O439
Placenta prévia especificada como sem hemorragia,O440
Placenta prévia com hemorragia,O441
Descolamento prematuro da placenta com deficiência de coagulação,O450
Outro descolamento prematuro da placenta,O458
Descolamento prematuro da placenta,O459
Hemorragia anteparto com deficiência de coagulação,O460
Outra forma de hemorragia anteparto,O468
Hemorragia anteparto,O469
Falso trabalho de parto antes de se completarem 37 semanas de gestação,O470
Falso trabalho de parto na 37ª semana completa ou depois dela,O471
Falso trabalho de parto,O479
Gravidez prolongada,O48
Trabalho de parto pré-termo sem parto,O600
Trabalho de parto pré-termo com parto pré-termo,O601
Trabalho de parto pré-termo com parto a termo,O602
Falha na indução médica do trabalho de parto,O610
Falha na indução instrumental do trabalho de parto,O611
Outras formas de falha na indução do trabalho de parto,O618
Falha na indução do trabalho de parto,O619
Contrações iniciais inadequadas,O620
Inércia uterina secundária,O621
Outras formas de inércia uterina,O622
Trabalho de parto precipitado,O623
Contrações uterinas hipertônicas,O624
Outras anormalidades da contração uterina,O628
Anormalidades da contração uterina,O629
Prolongamento do primeiro período (dilatação),O630
Prolongamento do segundo período (expulsão),O631
Parto retardado do segundo gêmeo,O632
Trabalho de parto prolongado,O639
Obstrução do trabalho de parto devida à rotação incompleta do polo cefálico fetal,O640
Obstrução do trabalho de parto devida à apresentação pélvica,O641
Obstrução do trabalho de parto devida à apresentação de face,O642
Obstrução do trabalho de parto devida à apresentação de fronte,O643
Obstrução do trabalho de parto devida à apresentação de ombro,O644
Obstrução do trabalho de parto devida à apresentação complexa,O645
Obstrução do trabalho de parto devida a outras formas de má-apresentação e má-posição,O648
Obstrução do trabalho de parto devida a má-posição ou má-apresentação,O649
Obstrução do trabalho de parto devida a deformidade pélvica,O650
Obstrução do trabalho de parto devida à contração geral da pelve,O651
Obstrução do trabalho de parto devida à contração do estreito superior,O652
Obstrução do trabalho de parto devida à contração do estreito inferior ou da cavidade mediana,O653
Obstrução do trabalho de parto devida a desproporção feto-pélvica,O654
Obstrução do trabalho de parto devida a anormalidade dos órgãos pélvicos maternos,O655
Obstrução do trabalho de parto devida a outras anormalidades pélvicas maternas,O658
Obstrução do trabalho de parto devida a anormalidades pélvicas maternas não especificadas,O659
Obstrução do trabalho de parto devido a distócia de ombro,O660
Obstrução do trabalho de parto por colisão de gêmeos,O661
Obstrução do trabalho de parto por feto excepcionalmente grande,O662
Obstrução do trabalho de parto devido a outras anormalidades do feto,O663
Falha de tentativa de trabalho de parto,O664
Falha de aplicação de fórceps e vácuo-extrator,O665
Outras formas de obstrução do trabalho de parto,O668
Obstrução do trabalho de parto,O669
Hemorragia intraparto com deficiência de coagulação,O670
Outras hemorragias intraparto,O678
Hemorragia intraparto não especificada,O679
Trabalho de parto e parto complicados por anormalidade da freqüência cardíaca fetal,O680
Trabalho de parto e parto complicados por mecônio no líquido amniótico,O681
Trabalho de parto e parto complicados por anormalidade na freqüência cardíaca fetal com mecônio no líquido amniótico,O682
Trabalho de parto e parto complicados por evidências bioquímicas de sofrimento fetal,O683
Trabalho de parto e parto complicados por outras evidências de sofrimento fetal,O688
Trabalho de parto e parto complicados por sofrimento fetal,O689
Trabalho de parto e parto complicados por prolapso do cordão,O690
Trabalho de parto e parto complicados por circular de cordão,O691
Trabalho de parto e parto complicados por outros enovelamentos do cordão,O692
Trabalho de parto e parto complicados por cordão curto,O693
Trabalho de parto e parto complicados por vasa praevia,O694
Trabalho de parto e parto complicados por lesão vascular do cordão,O695
Trabalho de parto e parto complicados por outras complicações do cordão,O698
Trabalho de parto e parto complicados por complicações do cordão,O699
Laceração de períneo de primeiro grau durante o parto,O700
Laceração de períneo de segundo grau durante o parto,O701
Laceração de períneo de terceiro grau durante o parto,O702
Laceração de períneo de quarto grau durante o parto,O703
Laceração de períneo durante o parto,O709
Ruptura do útero antes do início do trabalho de parto,O710
Ruptura do útero durante o trabalho de parto,O711
Inversão do útero pós-parto,O712
Laceração obstétrica do colo do útero,O713
Laceração vaginal alta isolada,O714
Outras lesões obstétricas aos órgãos pélvicos,O715
Lesão obstétrica das articulações e dos ligamentos pélvicos,O716
Hematoma obstétrico da pelve,O717
Outros traumatismos obstétricos especificados,O718
Traumatismo obstétrico,O719
Hemorragia do terceiro estágio,O720
Outras hemorragias do pós-parto imediato,O721
Hemorragias pós-parto,O722
Deficiências de coagulação pós-parto,O723
Retenção da placenta sem hemorragia,O730
Retenção de partes da placenta ou das membranas,O731
Pneumonite aspirativa devida a anestesia durante o trabalho de parto e o parto,O740
Outras complicações pulmonares devidas a anestesia durante o trabalho de parto e no parto,O741
Complicações cardíacas devidas a anestesia durante o trabalho de parto e no parto,O742
Complicações do sistema nervoso central devidas a anestesia durante o trabalho de parto e no parto,O743
Reação tóxica a anestesia local durante trabalho de parto e o parto,O744
Cefaléia pós-anestesia raquidiana e peridural,O745
Outras complicações de anestesia raquidiana ou peridural,O746
Falha ou dificuldade de entubação durante o trabalho de parto e parto,O747
Outras complicações de anestesia durante o trabalho de parto e parto,O748
Complicações de anestesia durante o trabalho de parto e parto,O749
Sofrimento materno durante o trabalho de parto e o parto,O750
Choque durante ou subseqüente ao trabalho de parto e o parto,O751
Febre durante o trabalho de parto não classificada em outra parte,O752
Outras infecções durante o trabalho de parto,O753
Outras complicações de procedimentos ou de cirurgia obstétrica,O754
Demora do parto após ruptura artificial das membranas,O755
Demora do parto após ruptura espontânea ou não especificada das membranas,O756
Parto vaginal subseqüente a cesariana anterior,O757
Outras complicações especificadas do trabalho de parto e do parto,O758
Complicações do trabalho de parto e do parto,O759
Parto espontâneo cefálico,O800
Parto espontâneo pélvico,O801
Outros tipos de parto único espontâneo,O808
Parto único espontâneo,O809
Parto por fórceps baixo,O810
Parto por fórceps da cavidade mediana,O811
Fórceps da cavidade mediana com rotação,O812
Outros tipos de parto por fórceps e os não especificados,O813
Parto por vácuo-extrator,O814
Parto por combinação de fórceps e vácuo-extrator,O815
Parto por cesariana eletiva,O820
Parto por cesariana de emergência,O821
Parto por cesariana para histerectomia,O822
Outros tipos de parto único por cesariana,O828
Parto por cesariana,O829
Extração pélvica,O830
Outros tipos de parto pélvico assistido,O831
Outras formas de parto com o auxílio de manipulação,O832
Parto de gravidez intra-abdominal com feto viável,O833
Cirurgia destrutiva para facilitar o parto,O834
Outros tipos especificados de parto único assistido,O838
Parto único assistido,O839
Parto múltiplo,O840
Parto múltiplo,O841
Parto múltiplo,O842
Outro tipo de parto múltiplo,O848
Parto múltiplo,O849
Infecção puerperal,O85
Infecção da incisão cirúrgica de origem obstétrica,O860
Outras infecções dos órgãos genitais subseqüentes ao parto,O861
Infecção das vias urinárias subseqüentes ao parto,O862
Outras infecções das vias genitourinárias subseqüentes ao parto,O863
Febre de origem desconhecida subseqüente ao parto,O864
Outras infecções puerperais especificadas,O868
Tromboflebite superficial no puerpério,O870
Tromboflebite profunda no puerpério,O871
Hemorróidas no puerpério,O872
Trombose venosa cerebral no puerpério,O873
Outras complicações venosas no puerpério,O878
Complicações venosas no puerpério,O879
Embolia gasosa de origem obstétrica,O880
Embolia amniótica,O881
Embolia obstétrica por coágulo de sangue,O882
Embolia séptica ou piêmica de origem obstétrica,O883
Outras embolias de origem obstétrica,O888
Complicações pulmonares da anestesia durante o puerpério,O890
Complicações cardíacas devidas a anestesia durante o puerpério,O891
Complicações relativas ao sistema nervoso central devidas a anestesia durante o puerpério,O892
Reação tóxica a uma anestesia local durante o puerpério,O893
Cefaléia provocada por uma anestesia raquidiana ou peridural,O894
Outras complicações de anestesia raquidiana ou peridural,O895
Falha na ou dificuldade de entubação,O896
Outras complicações da anestesia durante o puerpério,O898
Complicação devida a anestesia,O899
Ruptura da incisão de cesariana,O900
Ruptura da incisão obstétrica,O901
Hematoma da incisão obstétrica,O902
Cardiomiopatia no puerpério,O903
Insuficiência renal aguda do pós-parto,O904
Tireoidite do pós-parto,O905
Outras complicações do puerpério,O908
Complicação do puerpério não especificada,O909
Infecção do mamilo associada ao parto,O910
Abscesso da mama associada ao parto,O911
Mastite não purulenta associada ao parto,O912
Mamilo retraído associado ao parto,O920
Fissuras do mamilo associadas ao parto,O921
Outras afecções da mama,O922
Agalactia,O923
Hipogalactia,O924
Suspensão da lactação,O925
Galactorréia,O926
Outros distúrbios da lactação e os não especificados,O927
Seqüelas de complicações da gravidez,O94
Morte obstétrica de causa não especificada,O95
Morte,O96
Morte por seqüelas de causas obstétricas diretas,O97
Tuberculose complicando a gravidez,O980
Sífilis complicando a gravidez,O981
Gonorréia complicando a gravidez,O982
Outras infecções em que a via de transmissão é predominantemente sexual,O983
Hepatite viral complicando a gravidez,O984
Outras doenças virais complicando a gravidez,O985
Doenças causadas por protozoários complicando a gravidez,O986
Outras doenças infecciosas e parasitárias maternas complicando a gravidez,O988
Doenças infecciosas e parasitárias maternas,O989
Anemia complicando a gravidez,O990
Outras doenças do sangue e dos órgãos hematopoéticos e alguns transtornos que comprometem o sistema imunológico,O991
Doenças endócrinas,O992
Transtornos mentais e doenças do sistema nervoso complicando a gravidez,O993
Doenças do aparelho circulatório complicando a gravidez,O994
Doenças do aparelho respiratório complicando a gravidez,O995
Doenças do aparelho digestivo complicando a gravidez,O996
Doenças da pele e do tecido subcutâneo complicando a gravidez,O997
Outras doenças e afecções especificadas complicando a gravidez,O998
Feto e recém-nascido afetados por transtornos maternos hipertensivos,P000
Feto e recém-nascido afetados por doenças maternas renais e das vias urinárias,P001
Feto e recém-nascido afetados por doenças infecciosas e parasitárias da mãe,P002
Feto e recém-nascido afetados por outras doenças circulatórias e respiratórias maternas,P003
Feto e recém-nascido afetados por transtornos nutricionais maternos,P004
Feto e recém-nascido afetados por traumatismo materno,P005
Feto e recém-nascido afetados por intervenção cirúrgica na mãe,P006
Feto e recém-nascido afetados por outros procedimentos médicos na mãe,P007
Feto e recém-nascido afetados por outras afecções maternas,P008
Feto e recém-nascido afetados por afecção materna não especificada,P009
Feto e recém-nascido afetados por incompetência do colo uterino,P010
Feto e recém-nascido afetados por ruptura prematura das membranas,P011
Feto e recém-nascido afetados por oligohidrâmnio,P012
Feto e recém-nascido afetados por polihidrâmnio,P013
Feto e recém-nascido afetados por gravidez ectópica,P014
Feto e recém-nascido afetados por gravidez múltipla,P015
Feto e recém-nascido afetados por morte materna,P016
Feto e recém-nascido afetados por apresentação anormal antes do trabalho de parto,P017
Feto e recém-nascido afetados por outras complicações maternas da gravidez,P018
Feto e recém-nascido afetados por afecções maternas da gravidez,P019
Feto e recém-nascido afetados por placenta prévia,P020
Feto e recém-nascido afetados por outras formas de descolamento da placenta e hemorragia,P021
Feto e recém-nascido afetados por outras anormalidades morfológicas e funcionais da placenta e as não especificadas,P022
Feto e recém-nascido afetados por síndromes de transfusão placentária,P023
Feto e recém-nascido afetados por prolapso de cordão umbilical,P024
Feto e recém-nascido afetados por outras compressões do cordão umbilical,P025
Feto e recém-nascido afetados por outras afecções do cordão umbilical e as não especificadas,P026
Feto e recém-nascido afetados por corioamnionite,P027
Feto e recém-nascido afetados por outras anormalidades das membranas,P028
Feto e recém-nascido afetados por anormalidade não especificada das membranas,P029
Feto e recém-nascido afetados por parto e extração pélvicas,P030
Feto e recém-nascido afetados por outras apresentações anormais,P031
Feto e recém-nascido afetados por parto por fórceps,P032
Feto e recém-nascido afetados por parto por vácuo-extrator [ventosa],P033
Feto e recém-nascido afetados por parto por cesariana,P034
Feto e recém-nascido afetados por parto precipitado,P035
Feto e recém-nascido afetados por contrações uterinas anormais,P036
Feto e recém-nascido afetados por outras complicações especificadas do trabalho de parto e do parto,P038
Feto e recém-nascido afetados por complicações não especificadas do trabalho de parto e do parto,P039
Feto e recém-nascido afetados por anestesia e analgesia materna durante a gravidez,P040
Feto e recém-nascido afetados por outros medicamentos utilizados pela mãe,P041
Feto e recém-nascido afetados pelo uso de fumo pela mãe,P042
Feto e recém-nascido afetados pelo uso de álcool pela mãe,P043
Feto e recém-nascido afetados pelo uso de drogas que causam dependência pela mãe,P044
Feto e recém-nascido afetados por uso materno de substâncias químicas dos alimentos,P045
Feto e recém-nascido afetados pela exposição da mãe a substâncias químicas do meio ambiente,P046
Feto e recém-nascido afetados por outras influências nocivas maternas,P048
Feto e recém-nascido afetados por influências nocivas maternas não especificadas,P049
Recém-nascido de baixo peso para a idade gestacional,P050
Pequeno para a idade gestacional,P051
Desnutrição fetal sem menção de peso e comprimento baixos para a idade gestacional,P052
Retardo não especificado do crescimento fetal,P059
Recém-nascido com peso muito baixo,P070
Outros recém-nascidos de peso baixo,P071
Imaturidade extrema,P072
Outros recém-nascidos de pré-termo,P073
Recém-nascido de tamanho excessivamente grande,P080
Outros recém-nascidos grandes para a idade gestacional,P081
Recém-nascido pós-termo,P082
Hemorragia subdural devida a traumatismo de parto,P100
Hemorragia cerebral devida a traumatismo de parto,P101
Hemorragia intraventricular devida a traumatismo de parto,P102
Hemorragia subaracnoídea devida a traumatismo de parto,P103
Ruptura tentorial devida a traumatismo de parto,P104
Outras lacerações e hemorragias intracranianas devidas a traumatismo de parto,P108
Laceração e hemorragia intracranianas não especificadas devidas a traumatismo de parto,P109
Edema cerebral devido a traumatismo de parto,P110
Outras lesões cerebrais especificadas devidas a traumatismo de parto,P111
Lesão cerebral não especificada devida a traumatismo de parto,P112
Traumatismo de parto do nervo facial,P113
Traumatismo de parto de outros nervos cranianos,P114
Traumatismo de parto da coluna e da medula espinhal,P115
Traumatismo de parto não especificado do sistema nervoso central,P119
Céfalo-hematoma devido a traumatismo de parto,P120
 Chignon devido a traumatismo de parto,P121
Hemorragia subaponeurótica epicraniana devida a traumatismo de parto,P122
Esmagamento do couro cabeludo devido a traumatismo de parto,P123
Lesão por monitorização do couro cabeludo do recém-nascido /monitoriz couro cabeludo rec-nasc,P124
Outras lesões do couro cabeludo devidas a traumatismo de parto,P128
Lesão não especificada do couro cabeludo devida a traumatismo de parto,P129
Fratura de crânio devida a traumatismo de parto,P130
Outras lesões cranianas devidas a traumatismo de parto,P131
Lesão do fêmur devida a traumatismo de parto,P132
Lesão de outros ossos longos devida a traumatismo de parto,P133
Fratura da clavícula devida a traumatismo de parto,P134
Lesões de outras partes do esqueleto devidas a traumatismo de parto,P138
Lesões não especificadas do esqueleto devidas a traumatismo de parto,P139
Paralisia de Erb devida a traumatismo de parto,P140
Paralisia de Klumpke devida a traumatismo de parto,P141
Paralisia do nervo frênico devida a traumatismo de parto,P142
Outras lesões do plexo braquial devidas a traumatismo de parto,P143
Outras lesões de outras partes do sistema nervoso periférico devidas a traumatismo de parto,P148
Lesão não especificada do sistema nervoso periférico devida a traumatismo de parto,P149
Lesão do fígado devida a traumatismo de parto,P150
Lesão do baço devida a traumatismo de parto,P151
Lesão do esternomastóide devida a traumatismo de parto,P152
Lesão dos olhos devida a traumatismo de parto,P153
Lesão da face ao nascer,P154
Lesão dos órgãos genitais externos,P155
Necrose de gordura subcutânea devida a traumatismo de parto,P156
Outros traumatismos de parto especificados,P158
Traumatismo de parto não especificado,P159
Hipóxia intra-uterina diagnosticada antes do início do trabalho de parto -uter diagn ant inic trab parto,P200
Hipóxia intra-uterina diagnosticada durante o trabalho de parto e o parto -uter diagn dur trab parto part,P201
Hipóxia intra-uterina não especificada -uterina NE,P209
Asfixia grave ao nascer,P210
Asfixia leve ou moderada ao nascer,P211
Asfixia ao nascer,P219
Síndrome da angústia respiratória do recém-nascido -nascido,P220
Taquipnéia transitória do recém-nascido -nascido,P221
Outros desconfortos respiratórios do recém-nascido -nascido,P228
Desconforto respiratório não especificado do recém-nascido -nascido,P229
Pneumonia congênita devida a agente viral,P230
Pneumonia congênita devida a Clamídia,P231
Pneumonia congênita devida a estafilococo,P232
Pneumonia congênita devida a estreptococo do grupo B,P233
Pneumonia congênita devida a Escherichia coli,P234
Pneumonia congênita devida a Pseudomonas,P235
Pneumonia congênita devida a outros agentes bacterianos,P236
Pneumonia congênita devida a outros organismos,P238
Pneumonia congênita não especificada,P239
Aspiração neonatal de mecônio,P240
Aspiração neonatal de líquido amniótico e muco,P241
Aspiração neonatal de sangue,P242
Aspiração neonatal de leite e alimento regurgitados,P243
Outras síndromes de aspiração neonatais,P248
Síndrome de aspiração neonatal não especificada,P249
Enfisema intersticial originado no período perinatal,P250
Pneumotórax originado no período perinatal,P251
Pneumomediastino originado no período perinatal,P252
Pneumopericárdio originado no período perinatal,P253
Outras afecções relacionadas com o enfisema intersticial originadas no período perinatal,P258
Hemorragia traqueobrônquica originada no período perinatal,P260
Hemorragia pulmonar maciça originada no período perinatal,P261
Outras hemorragias pulmonares originadas no período perinatal,P268
Hemorragia pulmonar não especificada originada no período perinatal,P269
Síndrome de Wilson-Mikity -Mikity,P270
Displasia broncopulmonar originada no período perinatal,P271
Outras doenças respiratórias crônicas originadas no período perinatal,P278
Doença respiratória crônica não especificada originada no período perinatal,P279
Atelectasia primária do recém-nascido -nascido,P280
Outras atelectasias do recém-nascido e as não especificadas -nascido e as NE,P281
Crises cianóticas do recém-nascido -nascido,P282
Apnéia primária do sono do recém-nascido -nascido,P283
Outras apnéias do recém-nascido -nascido,P284
Insuficiência respiratória do recém-nascido -nascido,P285
Outras afecções respiratórias especificadas do recém-nascido -nasc,P288
Insuficiência cardíaca neonatal,P290
Disritmia cardíaca neonatal,P291
Hipertensão neonatal,P292
Persistência da circulação fetal,P293
Isquemia miocárdica transitória do recém-nascido -nasc,P294
Outros transtornos cardiovasculares originados no período perinatal,P298
Transtornos cardiovasculares não especificados originados no período perinatal,P299
Síndrome da rubéola congênita,P350
Infecção congênita por citomegalovirus /citomegalovirus,P351
Infecção congênita por vírus do herpes [simples] /virus do herpes,P352
Hepatite viral congênita,P353
Outras doenças virais congênitas,P358
Doença viral congênita não especificada,P359
Septicemia do recém-nascido devida a estreptococo do grupo B -nasc dev estreptococo grupo B,P360
Septicemia do recém-nascido devida a outros estreptococos e aos não especificados -nasc dev outr estreptoc e NE,P361
Septicemia do recém-nascido devida ao Stafilococcus aureus -nasc dev Stafilococcus aureus,P362
Septicemia do recém-nascido devida a outros estafilococos e aos não especificados -nasc dev outr estafiloc e NE,P363
Septicemia do recém-nascido devida a Escherichia coli -nasc dev Escherichia coli,P364
Septicemia do recém-nascido devida a anaeróbios -nascido dev anaerobios,P365
Outras septicemias bacterianas do recém-nascido -nascido,P368
Septicemia bacteriana não especificada do recém-nascido -nascido,P369
Tuberculose congênita,P370
Toxoplasmose congênita,P371
Listeriose neonatal (disseminada),P372
Malária falciparum congênita,P373
Outras malárias congênitas,P374
Candidíase neonatal,P375
Outras doenças infecciosas e parasitárias congênitas especificadas,P378
Doença infecciosa ou parasitária congênita não especificada,P379
Onfalite do recém-nascido com ou sem hemorragia leve -nasc c/ou s/hemorragia leve,P38
Mastite infecciosa neonatal,P390
Conjuntivite e dacriocistite neonatais,P391
Infecção intra-amniótica do feto não classificada em outra parte -amniotica do feto NCOP,P392
Infecção neonatal do trato urinário,P393
Infecção neonatal da pele,P394
Outras infecções especificadas próprias do período perinatal,P398
Infecção própria do período perinatal não especificada,P399
Perda sangüínea fetal devida a vasa prévia,P500
Perda sangüínea fetal por ruptura do cordão /ruptura do cordao,P501
Perda sangüínea fetal originada da placenta,P502
Hemorragia para a circulação do outro gêmeo /a circulacao do outr gemeo,P503
Hemorragia para a circulação materna /a circulacao materna,P504
Perda sangüínea devido a secção do cordão umbilical do outro gemelar,P505
Outras perdas sangüíneas fetais,P508
Perda sangüínea fetal não especificada,P509
Hemorragia umbilical maciça do recém-nascido -nascido,P510
Outras hemorragias umbilicais do recém-nascido -nascido,P518
Hemorragia umbilical do recém-nascido,P519
Hemorragia intraventricular (não-traumática) grau 1,P520
Hemorragia intraventricular (não-traumática) grau 2,P521
Hemorragia intraventricular (não-traumática) grau 3,P522
Hemorragia intraventricular (não-traumática) não especificada,P523
Hemorragia intracerebral (não-traumática) do feto e do recém-nascido -nascido,P524
Hemorragia subaracnoídea (não-traumática) do feto e do recém-nascido -nascido,P525
Hemorragia cerebelar (não-traumática) e da fossa posterior do feto ou recém-nascido -nasc,P526
Outras hemorragias intracranianas (não-traumáticas) do feto e do recém-nascido -nasc,P528
Hemorragia intracraniana (não-traumática) do feto e do recém-nascido,P529
Doença hemorrágica do feto e do recém-nascido -nascido,P53
Hematêmese neonatal,P540
Melena neonatal,P541
Hemorragia retal neonatal,P542
Outras hemorragias gastrointestinais do período neonatal,P543
Hemorragia supra-renal neonatal -renal neonatal,P544
Hemorragia cutânea neonatal,P545
Hemorragia vaginal neonatal,P546
Outras hemorragias fetais e neonatais especificadas,P548
Hemorragia fetal e neonatal não especificada,P549
Isoimunização Rh do feto e do recém-nascido -nascido,P550
Isoimunização ABO do feto e do recém-nascido -nascido,P551
Outras doenças hemolíticas do feto e do recém-nascido -nascido,P558
Doença hemolítica não especificada do feto e do recém-nascido -nascido,P559
Hidropsia fetal devida à isoimunização,P560
Hidropsia fetal devida a outras doenças hemolíticas e às não especificadas,P569
Kernicterus devido à isoimunização,P570
Outros kernicterus especificados,P578
Kernicterus não especificado,P579
Icterícia neonatal devida a contusões,P580
Icterícia neonatal devida a sangramento,P581
Icterícia neonatal devida a infecção,P582
Icterícia neonatal devida a policitemia,P583
Icterícia neonatal devida a drogas ou toxinas transmitidas pela mãe ou administradas ao recém-nascido -nasc,P584
Icterícia neonatal devida à deglutação de sangue materno,P585
Icterícia neonatal devida a outras hemólises excessivas especificadas,P588
Icterícia neonatal devida a hemólise excessiva não especificada,P589
Icterícia neonatal associada ao parto prematuro,P590
